data,model,phonol_emb,fixed_emb,emsize,nhid,nlayers,lr,anneal_factor,anneal_train,patience,clip,epochs,dropout,tied,seed,cuda,stress,log_interval,save_dir,summary,condition,run,feat_tree,alphabet,set_unset_nodes,random_reset,epoch,train_loss,val_loss,val_ppl,epoch_time,current_lr,run_cond
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,13,True,True,200,results/celex_lemma_impatient_25runs/0-13,results/celex_lemma_impatient_25runs/summary.csv,0,13,Futrell,IPA,True,False,7,2.0771147752622765,2.880675,17.82630187323582,135.37753462791443,0.25,0-13
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,13,True,True,200,results/celex_lemma_impatient_25runs/0-13,results/celex_lemma_impatient_25runs/summary.csv,0,13,Futrell,IPA,True,False,8,2.0188868415097394,2.845908203125,17.217188274617477,136.08448600769043,0.0625,0-13
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,13,True,True,200,results/celex_lemma_impatient_25runs/0-13,results/celex_lemma_impatient_25runs/summary.csv,0,13,Futrell,IPA,True,False,9,1.9958001110831896,2.8245927734375,16.85408015928662,135.6833176612854,0.015625,0-13
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,13,True,True,200,results/celex_lemma_impatient_25runs/0-13,results/celex_lemma_impatient_25runs/summary.csv,0,13,Futrell,IPA,True,False,10,1.9921017346680165,2.8229373046875,16.826201838484266,135.8160059452057,0.015625,0-13
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,13,True,True,200,results/celex_lemma_impatient_25runs/0-13,results/celex_lemma_impatient_25runs/summary.csv,0,13,Futrell,IPA,True,False,11,1.982680254560709,2.8179185546875,16.741966891884534,135.787903547287,0.015625,0-13
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,13,True,True,200,results/celex_lemma_impatient_25runs/0-13,results/celex_lemma_impatient_25runs/summary.csv,0,13,Futrell,IPA,True,False,12,1.980637262449662,2.820186328125,16.77997696251789,135.55059170722961,0.015625,0-13
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,13,True,True,200,results/celex_lemma_impatient_25runs/0-13,results/celex_lemma_impatient_25runs/summary.csv,0,13,Futrell,IPA,True,False,13,1.9747025557219982,2.81362421875,16.670225413052258,135.6325342655182,0.00390625,0-13
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,13,True,True,200,results/celex_lemma_impatient_25runs/0-13,results/celex_lemma_impatient_25runs/summary.csv,0,13,Futrell,IPA,True,False,14,1.9723509225726128,2.8094423828125,16.600658824743494,135.5789201259613,0.00390625,0-13
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,13,True,True,200,results/celex_lemma_impatient_25runs/0-13,results/celex_lemma_impatient_25runs/summary.csv,0,13,Futrell,IPA,True,False,15,1.9726916344940661,2.8105421875,16.61892635064852,135.92655205726624,0.00390625,0-13
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,13,True,True,200,results/celex_lemma_impatient_25runs/0-13,results/celex_lemma_impatient_25runs/summary.csv,0,13,Futrell,IPA,True,False,16,1.9696271363476912,2.809747265625,16.60572085191866,135.98220872879028,0.0009765625,0-13
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,13,True,True,200,results/celex_lemma_impatient_25runs/0-13,results/celex_lemma_impatient_25runs/summary.csv,0,13,Futrell,IPA,True,False,17,1.9689854590555032,2.809283203125,16.5980165473635,135.46103239059448,0.000244140625,0-13
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,13,True,True,200,results/celex_lemma_impatient_25runs/0-13,results/celex_lemma_impatient_25runs/summary.csv,0,13,Futrell,IPA,True,False,18,1.9706076412240665,2.809243359375,16.59735523331639,135.59995341300964,6.103515625e-05,0-13
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,13,True,True,200,results/celex_lemma_impatient_25runs/0-13,results/celex_lemma_impatient_25runs/summary.csv,0,13,Futrell,IPA,True,False,19,1.9701563157836597,2.809164453125,16.596045649922853,135.78479766845703,1.52587890625e-05,0-13
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,13,True,True,200,results/celex_lemma_impatient_25runs/0-13,results/celex_lemma_impatient_25runs/summary.csv,0,13,Futrell,IPA,True,False,20,1.970304851514101,2.80909609375,16.594911193390562,136.1147849559784,3.814697265625e-06,0-13
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,13,True,True,200,results/celex_lemma_impatient_25runs/0-13,results/celex_lemma_impatient_25runs/summary.csv,0,13,Futrell,IPA,True,False,21,1.9701787140786649,2.8090326171875,16.593857838905027,136.07627987861633,3.814697265625e-06,0-13
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,13,True,True,200,results/celex_lemma_impatient_25runs/0-13,results/celex_lemma_impatient_25runs/summary.csv,0,13,Futrell,IPA,True,False,22,1.9674582477589448,2.809028515625,16.593789778299563,135.98852944374084,9.5367431640625e-07,0-13
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,13,True,True,200,results/celex_lemma_impatient_25runs/0-13,results/celex_lemma_impatient_25runs/summary.csv,0,13,Futrell,IPA,True,False,23,1.968028381717205,2.809021875,16.59367958553019,136.02698707580566,2.384185791015625e-07,0-13
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,13,True,True,200,results/celex_lemma_impatient_25runs/0-13,results/celex_lemma_impatient_25runs/summary.csv,0,13,Futrell,IPA,True,False,24,1.9690959119458993,2.8090220703125,16.59368282648355,135.68363976478577,5.960464477539063e-08,0-13
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,13,True,True,200,results/celex_lemma_impatient_25runs/0-13,results/celex_lemma_impatient_25runs/summary.csv,0,13,Futrell,IPA,True,False,25,1.9682761084576448,2.8090220703125,16.59368282648355,135.87332391738892,1.4901161193847656e-08,0-13
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,14,True,True,200,results/celex_lemma_impatient_25runs/0-14,results/celex_lemma_impatient_25runs/summary.csv,0,14,Futrell,IPA,True,False,1,2.5654765125672023,2.74111328125,15.504236067276233,135.9447636604309,1.0,0-14
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,14,True,True,200,results/celex_lemma_impatient_25runs/0-14,results/celex_lemma_impatient_25runs/summary.csv,0,14,Futrell,IPA,True,False,2,2.3817721198598543,2.8755912109375,17.735906684471697,135.44867873191833,1.0,0-14
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,14,True,True,200,results/celex_lemma_impatient_25runs/0-14,results/celex_lemma_impatient_25runs/summary.csv,0,14,Futrell,IPA,True,False,3,2.23362657075723,2.6341845703125,13.93194730661109,135.8569016456604,0.25,0-14
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,14,True,True,200,results/celex_lemma_impatient_25runs/0-14,results/celex_lemma_impatient_25runs/summary.csv,0,14,Futrell,IPA,True,False,4,2.19120845751365,2.649853515625,14.151965451720052,136.02961921691895,0.25,0-14
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,14,True,True,200,results/celex_lemma_impatient_25runs/0-14,results/celex_lemma_impatient_25runs/summary.csv,0,14,Futrell,IPA,True,False,5,2.133887283855677,2.6468859375,14.110030641807034,136.03419709205627,0.0625,0-14
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,14,True,True,200,results/celex_lemma_impatient_25runs/0-14,results/celex_lemma_impatient_25runs/summary.csv,0,14,Futrell,IPA,True,False,6,2.1084251555542153,2.6279767578125,13.845728282623764,136.212167263031,0.015625,0-14
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,14,True,True,200,results/celex_lemma_impatient_25runs/0-14,results/celex_lemma_impatient_25runs/summary.csv,0,14,Futrell,IPA,True,False,7,2.10317742395401,2.6164904296875,13.687601590518314,135.622074842453,0.015625,0-14
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,14,True,True,200,results/celex_lemma_impatient_25runs/0-14,results/celex_lemma_impatient_25runs/summary.csv,0,14,Futrell,IPA,True,False,8,2.0967564009547233,2.6124810546875,13.632832730707817,135.83885598182678,0.015625,0-14
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,14,True,True,200,results/celex_lemma_impatient_25runs/0-14,results/celex_lemma_impatient_25runs/summary.csv,0,14,Futrell,IPA,True,False,9,2.09178197204868,2.61084375,13.610529893026653,136.100200176239,0.015625,0-14
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,14,True,True,200,results/celex_lemma_impatient_25runs/0-14,results/celex_lemma_impatient_25runs/summary.csv,0,14,Futrell,IPA,True,False,10,2.0877080226540565,2.6069548828125,13.557703134621041,135.75817370414734,0.015625,0-14
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,14,True,True,200,results/celex_lemma_impatient_25runs/0-14,results/celex_lemma_impatient_25runs/summary.csv,0,14,Futrell,IPA,True,False,11,2.0852635883132615,2.6009712890625,13.476821569413804,136.25380110740662,0.015625,0-14
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,14,True,True,200,results/celex_lemma_impatient_25runs/0-14,results/celex_lemma_impatient_25runs/summary.csv,0,14,Futrell,IPA,True,False,12,2.0793031468431153,2.601930078125,13.489749194974479,135.889253616333,0.015625,0-14
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,14,True,True,200,results/celex_lemma_impatient_25runs/0-14,results/celex_lemma_impatient_25runs/summary.csv,0,14,Futrell,IPA,True,False,13,2.0725981935799123,2.60008515625,13.464884605261853,136.38540148735046,0.00390625,0-14
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,14,True,True,200,results/celex_lemma_impatient_25runs/0-14,results/celex_lemma_impatient_25runs/summary.csv,0,14,Futrell,IPA,True,False,14,2.070842302364111,2.5982306640625,13.439937221469775,135.88885831832886,0.00390625,0-14
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,14,True,True,200,results/celex_lemma_impatient_25runs/0-14,results/celex_lemma_impatient_25runs/summary.csv,0,14,Futrell,IPA,True,False,15,2.0699517953296502,2.5967412109375,13.419933965629466,136.00023865699768,0.00390625,0-14
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,14,True,True,200,results/celex_lemma_impatient_25runs/0-14,results/celex_lemma_impatient_25runs/summary.csv,0,14,Futrell,IPA,True,False,16,2.068168707917134,2.59832265625,13.44117364756454,136.0051875114441,0.00390625,0-14
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,14,True,True,200,results/celex_lemma_impatient_25runs/0-14,results/celex_lemma_impatient_25runs/summary.csv,0,14,Futrell,IPA,True,False,17,2.06579256802996,2.5981076171875,13.438283580934211,135.8261420726776,0.0009765625,0-14
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,14,True,True,200,results/celex_lemma_impatient_25runs/0-14,results/celex_lemma_impatient_25runs/summary.csv,0,14,Futrell,IPA,True,False,18,2.0653711652517317,2.598047265625,13.437472583995497,136.21779417991638,0.000244140625,0-14
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,14,True,True,200,results/celex_lemma_impatient_25runs/0-14,results/celex_lemma_impatient_25runs/summary.csv,0,14,Futrell,IPA,True,False,19,2.064916793835163,2.598083984375,13.4379660002507,135.98143553733826,6.103515625e-05,0-14
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,14,True,True,200,results/celex_lemma_impatient_25runs/0-14,results/celex_lemma_impatient_25runs/summary.csv,0,14,Futrell,IPA,True,False,20,2.065391094414393,2.5980404296875,13.43738072658672,136.22591042518616,1.52587890625e-05,0-14
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,14,True,True,200,results/celex_lemma_impatient_25runs/0-14,results/celex_lemma_impatient_25runs/summary.csv,0,14,Futrell,IPA,True,False,21,2.0658810254216196,2.597983984375,13.436622270838264,136.10289931297302,3.814697265625e-06,0-14
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,14,True,True,200,results/celex_lemma_impatient_25runs/0-14,results/celex_lemma_impatient_25runs/summary.csv,0,14,Futrell,IPA,True,False,22,2.06499676395456,2.5979783203125,13.436546165185467,135.69826650619507,9.5367431640625e-07,0-14
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,14,True,True,200,results/celex_lemma_impatient_25runs/0-14,results/celex_lemma_impatient_25runs/summary.csv,0,14,Futrell,IPA,True,False,23,2.065201598725716,2.5979701171875,13.436435943969784,135.83945608139038,2.384185791015625e-07,0-14
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,14,True,True,200,results/celex_lemma_impatient_25runs/0-14,results/celex_lemma_impatient_25runs/summary.csv,0,14,Futrell,IPA,True,False,24,2.0663816253284613,2.5979705078125,13.436441192578604,135.76138496398926,5.960464477539063e-08,0-14
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,14,True,True,200,results/celex_lemma_impatient_25runs/0-14,results/celex_lemma_impatient_25runs/summary.csv,0,14,Futrell,IPA,True,False,25,2.065394320299228,2.5979703125,13.43643856827394,136.2301685810089,1.4901161193847656e-08,0-14
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,15,True,True,200,results/celex_lemma_impatient_25runs/0-15,results/celex_lemma_impatient_25runs/summary.csv,0,15,Futrell,IPA,True,False,1,2.5617213929573697,3.048972265625,21.093654604832356,135.36704206466675,1.0,0-15
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,15,True,True,200,results/celex_lemma_impatient_25runs/0-15,results/celex_lemma_impatient_25runs/summary.csv,0,15,Futrell,IPA,True,False,2,2.378193846476078,2.66851640625,14.418562028452387,135.78181385993958,1.0,0-15
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,15,True,True,200,results/celex_lemma_impatient_25runs/0-15,results/celex_lemma_impatient_25runs/summary.csv,0,15,Futrell,IPA,True,False,3,2.3194974042773246,2.65199296875,14.182275330151347,135.50217604637146,1.0,0-15
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,15,True,True,200,results/celex_lemma_impatient_25runs/0-15,results/celex_lemma_impatient_25runs/summary.csv,0,15,Futrell,IPA,True,False,4,2.28063852562507,2.797232421875,16.399197847153488,135.9950671195984,1.0,0-15
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,15,True,True,200,results/celex_lemma_impatient_25runs/0-15,results/celex_lemma_impatient_25runs/summary.csv,0,15,Futrell,IPA,True,False,5,2.1499079631646474,2.675201953125,14.515280949955603,135.51765632629395,0.25,0-15
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,15,True,True,200,results/celex_lemma_impatient_25runs/0-15,results/celex_lemma_impatient_25runs/summary.csv,0,15,Futrell,IPA,True,False,6,2.086022982152303,2.694138671875,14.792771834008406,135.07663941383362,0.0625,0-15
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,15,True,True,200,results/celex_lemma_impatient_25runs/0-15,results/celex_lemma_impatient_25runs/summary.csv,0,15,Futrell,IPA,True,False,7,2.065413310257594,2.677251953125,14.545067796989615,135.84522581100464,0.015625,0-15
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,15,True,True,200,results/celex_lemma_impatient_25runs/0-15,results/celex_lemma_impatient_25runs/summary.csv,0,15,Futrell,IPA,True,False,8,2.0604228292425475,2.6748998046875,14.510895843006667,135.52310347557068,0.00390625,0-15
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,15,True,True,200,results/celex_lemma_impatient_25runs/0-15,results/celex_lemma_impatient_25runs/summary.csv,0,15,Futrell,IPA,True,False,9,2.0574270230253537,2.674651171875,14.507288406643431,135.44746589660645,0.0009765625,0-15
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,15,True,True,200,results/celex_lemma_impatient_25runs/0-15,results/celex_lemma_impatient_25runs/summary.csv,0,15,Futrell,IPA,True,False,10,2.0583217908263207,2.67453046875,14.505537437273336,135.05213689804077,0.000244140625,0-15
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,15,True,True,200,results/celex_lemma_impatient_25runs/0-15,results/celex_lemma_impatient_25runs/summary.csv,0,15,Futrell,IPA,True,False,11,2.058337202054262,2.674473828125,14.504715857834535,135.3682198524475,6.103515625e-05,0-15
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,15,True,True,200,results/celex_lemma_impatient_25runs/0-15,results/celex_lemma_impatient_25runs/summary.csv,0,15,Futrell,IPA,True,False,12,2.0566127275188766,2.674432421875,14.504115284377383,135.48614811897278,1.52587890625e-05,0-15
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,15,True,True,200,results/celex_lemma_impatient_25runs/0-15,results/celex_lemma_impatient_25runs/summary.csv,0,15,Futrell,IPA,True,False,13,2.0574605193316935,2.6743869140625,14.503455248837042,135.7014262676239,3.814697265625e-06,0-15
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,15,True,True,200,results/celex_lemma_impatient_25runs/0-15,results/celex_lemma_impatient_25runs/summary.csv,0,15,Futrell,IPA,True,False,14,2.0584531624138354,2.6743919921875,14.503528899382731,135.79699993133545,9.5367431640625e-07,0-15
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,15,True,True,200,results/celex_lemma_impatient_25runs/0-15,results/celex_lemma_impatient_25runs/summary.csv,0,15,Futrell,IPA,True,False,15,2.0576852921883266,2.6743837890625,14.503409925610205,136.12305188179016,2.384185791015625e-07,0-15
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,15,True,True,200,results/celex_lemma_impatient_25runs/0-15,results/celex_lemma_impatient_25runs/summary.csv,0,15,Futrell,IPA,True,False,16,2.057354403992494,2.6743837890625,14.503409925610205,135.64147353172302,5.960464477539063e-08,0-15
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,15,True,True,200,results/celex_lemma_impatient_25runs/0-15,results/celex_lemma_impatient_25runs/summary.csv,0,15,Futrell,IPA,True,False,17,2.0576276883323987,2.674383984375,14.503412758307732,135.58850765228271,1.4901161193847656e-08,0-15
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,15,True,True,200,results/celex_lemma_impatient_25runs/0-15,results/celex_lemma_impatient_25runs/summary.csv,0,15,Futrell,IPA,True,False,18,2.0561118135273455,2.6743837890625,14.503409925610205,135.63251519203186,3.725290298461914e-09,0-15
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,15,True,True,200,results/celex_lemma_impatient_25runs/0-15,results/celex_lemma_impatient_25runs/summary.csv,0,15,Futrell,IPA,True,False,19,2.0566819015582403,2.6743837890625,14.503409925610205,135.54556274414062,3.725290298461914e-09,0-15
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,15,True,True,200,results/celex_lemma_impatient_25runs/0-15,results/celex_lemma_impatient_25runs/summary.csv,0,15,Futrell,IPA,True,False,20,2.058293024379015,2.674383984375,14.503412758307732,135.91159582138062,3.725290298461914e-09,0-15
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,15,True,True,200,results/celex_lemma_impatient_25runs/0-15,results/celex_lemma_impatient_25runs/summary.csv,0,15,Futrell,IPA,True,False,21,2.0570688838799795,2.6743837890625,14.503409925610205,135.9864661693573,3.725290298461914e-09,0-15
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,15,True,True,200,results/celex_lemma_impatient_25runs/0-15,results/celex_lemma_impatient_25runs/summary.csv,0,15,Futrell,IPA,True,False,22,2.0568684209406376,2.6743837890625,14.503409925610205,135.57303142547607,3.725290298461914e-09,0-15
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,15,True,True,200,results/celex_lemma_impatient_25runs/0-15,results/celex_lemma_impatient_25runs/summary.csv,0,15,Futrell,IPA,True,False,23,2.0565042074799535,2.6743837890625,14.503409925610205,135.52078676223755,3.725290298461914e-09,0-15
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,15,True,True,200,results/celex_lemma_impatient_25runs/0-15,results/celex_lemma_impatient_25runs/summary.csv,0,15,Futrell,IPA,True,False,24,2.0567589461445808,2.6743837890625,14.503409925610205,135.571683883667,3.725290298461914e-09,0-15
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,15,True,True,200,results/celex_lemma_impatient_25runs/0-15,results/celex_lemma_impatient_25runs/summary.csv,0,15,Futrell,IPA,True,False,25,2.056755457478762,2.674383984375,14.503412758307732,135.63256359100342,3.725290298461914e-09,0-15
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,16,True,True,200,results/celex_lemma_impatient_25runs/0-16,results/celex_lemma_impatient_25runs/summary.csv,0,16,Futrell,IPA,True,False,1,2.562775244184335,2.95486875,19.19920265910879,135.8426947593689,1.0,0-16
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,16,True,True,200,results/celex_lemma_impatient_25runs/0-16,results/celex_lemma_impatient_25runs/summary.csv,0,16,Futrell,IPA,True,False,2,2.382167787349224,2.98746796875,19.83539501366811,135.59201192855835,1.0,0-16
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,16,True,True,200,results/celex_lemma_impatient_25runs/0-16,results/celex_lemma_impatient_25runs/summary.csv,0,16,Futrell,IPA,True,False,3,2.2356361451745035,2.90662734375,18.29499168087808,135.49160838127136,0.25,0-16
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,16,True,True,200,results/celex_lemma_impatient_25runs/0-16,results/celex_lemma_impatient_25runs/summary.csv,0,16,Futrell,IPA,True,False,4,2.1938234837452573,2.8064267578125,16.550672870303046,135.8461036682129,0.25,0-16
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,16,True,True,200,results/celex_lemma_impatient_25runs/0-16,results/celex_lemma_impatient_25runs/summary.csv,0,16,Futrell,IPA,True,False,5,2.160779239567121,2.803340625,16.499674030762094,135.27722072601318,0.25,0-16
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,16,True,True,200,results/celex_lemma_impatient_25runs/0-16,results/celex_lemma_impatient_25runs/summary.csv,0,16,Futrell,IPA,True,False,6,2.1311885592440762,2.7685537109375,15.935569894682299,135.7307949066162,0.25,0-16
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,16,True,True,200,results/celex_lemma_impatient_25runs/0-16,results/celex_lemma_impatient_25runs/summary.csv,0,16,Futrell,IPA,True,False,7,2.1030509766598544,2.8442349609375,17.18840383722949,135.24582767486572,0.25,0-16
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,16,True,True,200,results/celex_lemma_impatient_25runs/0-16,results/celex_lemma_impatient_25runs/summary.csv,0,16,Futrell,IPA,True,False,8,2.032531734196345,2.8324203125,16.986523807773438,135.61178994178772,0.0625,0-16
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,16,True,True,200,results/celex_lemma_impatient_25runs/0-16,results/celex_lemma_impatient_25runs/summary.csv,0,16,Futrell,IPA,True,False,9,2.0002266090631484,2.806903125,16.558558945974216,135.50422739982605,0.015625,0-16
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,16,True,True,200,results/celex_lemma_impatient_25runs/0-16,results/celex_lemma_impatient_25runs/summary.csv,0,16,Futrell,IPA,True,False,10,1.990309079748392,2.8024283203125,16.48462816505207,135.24258995056152,0.00390625,0-16
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,16,True,True,200,results/celex_lemma_impatient_25runs/0-16,results/celex_lemma_impatient_25runs/summary.csv,0,16,Futrell,IPA,True,False,11,1.986400148075819,2.7993814453125,16.4344780030463,135.7151107788086,0.0009765625,0-16
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,16,True,True,200,results/celex_lemma_impatient_25runs/0-16,results/celex_lemma_impatient_25runs/summary.csv,0,16,Futrell,IPA,True,False,12,1.98686233060956,2.7986865234375,16.42306129209831,135.9160737991333,0.000244140625,0-16
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,16,True,True,200,results/celex_lemma_impatient_25runs/0-16,results/celex_lemma_impatient_25runs/summary.csv,0,16,Futrell,IPA,True,False,13,1.9864740308185418,2.79861953125,16.421961112149045,135.4318859577179,6.103515625e-05,0-16
data/celex_ipa_lemmas/,LSTM,True,False,68,512,2,1.0,0.25,False,0,5,25,0.2,False,16,True,True,200,results/celex_lemma_impatient_25runs/0-16,results/celex_lemma_impatient_25runs/summary.csv,0,16,Futrell,IPA,True,False,14,1.9849689688464005,2.7985505859375,16.420828933937944,135.29437971115112,1.52587890625e-05,0-16
