word,len,split_name,0-0,0-1,0-2,0-3,0-4,0-5,0-6,0-7,0-8,0-9,0-10,0-11,0-12,0-13,0-14,0-15,0-16,0-17,0-18,0-19,0-20,0-21,0-22,0-23,0-24,1-0,1-1,1-2,1-3,1-4,1-5,1-6,1-7,1-8,1-9,1-10,1-11,1-12,1-13,1-14,1-15,1-16,1-17,1-18,1-19,1-20,1-21,1-22,1-23,1-24
ɹ n ɑ1ː s ɪ p,6,data/daland_test.txt,29.733810424804688,30.575796127319336,30.11988067626953,34.404510498046875,36.86116409301758,29.79831886291504,33.049007415771484,31.97507667541504,31.338930130004883,30.82719612121582,31.437599182128906,34.90321350097656,30.877994537353516,31.31940269470215,30.317737579345703,26.29362678527832,32.75831985473633,34.72298049926758,34.24295425415039,32.94965362548828,33.066707611083984,30.766721725463867,27.746580123901367,24.587770462036133,32.21739959716797,27.285770416259766,34.585697174072266,31.288028717041016,33.39165115356445,29.69052505493164,33.118045806884766,32.12494659423828,32.871124267578125,28.84622573852539,39.8374137878418,35.95771789550781,31.10394287109375,27.77471923828125,27.74995231628418,30.78141212463379,36.31275939941406,24.48400115966797,28.190000534057617,33.083831787109375,33.20101547241211,31.625675201416016,23.19533348083496,28.22582244873047,32.063011169433594,31.953752517700195
ʃ l i1ː b ɪ d,6,data/daland_test.txt,28.971721649169922,27.534671783447266,22.102510452270508,24.00016212463379,29.257190704345703,26.921875,26.760780334472656,23.574119567871094,24.286252975463867,27.216575622558594,22.888427734375,26.788164138793945,23.443817138671875,27.181184768676758,25.45976448059082,25.214027404785156,24.368465423583984,23.268287658691406,27.556739807128906,23.27696990966797,27.78445816040039,25.78083610534668,23.495399475097656,20.07968521118164,26.500263214111328,24.057788848876953,26.561771392822266,27.24108123779297,26.750919342041016,21.624292373657227,26.073835372924805,24.909290313720703,24.935832977294922,26.57347869873047,25.953380584716797,26.553905487060547,28.06374740600586,23.750566482543945,26.410367965698242,23.850791931152344,26.715972900390625,19.416418075561523,22.576034545898438,24.79576301574707,30.055309295654297,27.67560577392578,22.604251861572266,26.30302619934082,25.633060455322266,21.288372039794922
ʃ l ɛ1 z ɪ g,6,data/daland_test.txt,33.11068344116211,33.376312255859375,28.62850570678711,26.54456329345703,33.95557403564453,31.298917770385742,28.254955291748047,29.858051300048828,28.937217712402344,34.77949523925781,30.659500122070312,30.887454986572266,28.34364128112793,29.862592697143555,27.251327514648438,28.292768478393555,30.51481056213379,32.48542404174805,30.96200180053711,27.014867782592773,28.862728118896484,30.14067840576172,27.863506317138672,24.12039566040039,29.745071411132812,24.746553421020508,28.480396270751953,33.61402130126953,26.941303253173828,23.102113723754883,26.110553741455078,25.69281005859375,31.235942840576172,27.113849639892578,31.114408493041992,29.39392852783203,29.77056121826172,28.685985565185547,31.192203521728516,28.282609939575195,31.344362258911133,29.21097755432129,27.34041976928711,30.87106704711914,35.56444549560547,29.324359893798828,26.42314338684082,30.886140823364258,29.946651458740234,31.323104858398438
ʃ m i1ː g ɪ f,6,data/daland_test.txt,35.59006881713867,34.38008499145508,32.854331970214844,35.77332305908203,37.46640396118164,35.183834075927734,40.26068878173828,38.15800094604492,38.979034423828125,38.58668899536133,38.80217742919922,37.019351959228516,38.056400299072266,41.599853515625,37.63948059082031,34.190731048583984,36.1986083984375,38.35506820678711,38.156978607177734,41.520503997802734,37.3985595703125,36.39478302001953,37.82727813720703,32.19541931152344,40.842952728271484,38.063385009765625,34.60612487792969,35.788875579833984,38.85498809814453,32.760196685791016,37.94730758666992,32.78003692626953,41.45871353149414,38.01621627807617,37.69647979736328,40.5299072265625,40.83204650878906,37.872188568115234,38.96324157714844,36.026832580566406,37.71179962158203,31.391387939453125,36.376487731933594,34.59235763549805,37.637393951416016,39.32160186767578,35.242149353027344,30.091476440429688,36.67973327636719,36.38920211791992
ʃ m ɑ1ː t ɪ f,6,data/daland_test.txt,28.13479232788086,28.574806213378906,31.33562660217285,31.773666381835938,33.48101043701172,27.612831115722656,28.493030548095703,30.21961212158203,29.965240478515625,33.00510787963867,28.76900863647461,32.51276397705078,33.25788116455078,35.11026382446289,27.923118591308594,31.666412353515625,34.778602600097656,34.178855895996094,34.32798767089844,32.43137741088867,31.865093231201172,27.851531982421875,30.278053283691406,29.012046813964844,33.287315368652344,33.03502655029297,31.213340759277344,31.720827102661133,34.32778549194336,29.464069366455078,29.5003662109375,27.99576187133789,34.92247772216797,30.097442626953125,37.411529541015625,34.415138244628906,32.91070556640625,32.967674255371094,35.948970794677734,32.812686920166016,32.37527847290039,28.2314453125,30.079885482788086,29.8992919921875,31.03363037109375,31.847272872924805,29.541879653930664,27.878753662109375,35.06315994262695,30.689924240112305
ʃ n i1ː g ɪ f,6,data/daland_test.txt,30.941200256347656,34.276302337646484,31.634090423583984,34.46503829956055,36.558101654052734,30.51197624206543,34.59479522705078,30.181964874267578,35.84650421142578,34.647117614746094,33.395469665527344,35.837059020996094,31.061992645263672,38.3944206237793,31.52318572998047,29.517105102539062,34.37818908691406,33.07342529296875,34.664024353027344,32.72987365722656,34.44474792480469,32.838653564453125,31.69525718688965,28.690744400024414,33.046756744384766,36.03052520751953,32.82148742675781,31.85548210144043,35.113929748535156,32.96955108642578,34.40541458129883,33.43650817871094,35.45793914794922,30.766040802001953,33.402767181396484,37.7483024597168,40.26864242553711,34.206356048583984,35.427242279052734,33.433162689208984,33.44561767578125,30.26296615600586,32.965850830078125,33.80207824707031,38.35969543457031,36.533897399902344,32.27875518798828,30.573043823242188,32.25055694580078,33.15910339355469
ʃ n ɛ1 p ɪ d,6,data/daland_test.txt,26.226844787597656,22.458271026611328,28.614702224731445,24.24752426147461,24.78226089477539,25.238359451293945,25.421829223632812,24.879352569580078,27.329818725585938,26.46002769470215,27.65389633178711,29.310077667236328,25.014436721801758,26.768238067626953,22.438457489013672,23.325729370117188,24.87781524658203,26.719017028808594,28.29896354675293,22.990720748901367,26.127735137939453,22.714488983154297,23.180641174316406,20.43575668334961,25.01342010498047,22.68903160095215,23.181541442871094,27.086084365844727,26.53449249267578,23.992115020751953,27.184986114501953,27.302135467529297,29.26715087890625,23.508041381835938,23.55636978149414,28.71440315246582,28.145851135253906,24.751079559326172,27.794170379638672,26.098262786865234,28.762313842773438,22.160232543945312,26.231216430664062,27.437416076660156,34.03485870361328,25.957382202148438,23.875099182128906,24.214418411254883,30.449018478393555,26.14746856689453
ʃ ɹ i1ː b ɪ d,6,data/daland_test.txt,24.85950469970703,21.561866760253906,24.99933624267578,22.962677001953125,28.695722579956055,26.727062225341797,24.515939712524414,23.334041595458984,28.191516876220703,26.482555389404297,24.595121383666992,23.861845016479492,25.21957015991211,28.1820068359375,22.89553451538086,22.267425537109375,27.241485595703125,25.287479400634766,26.8797607421875,25.567676544189453,29.713226318359375,26.427989959716797,22.894123077392578,21.606666564941406,27.549819946289062,22.030941009521484,22.95157814025879,23.767410278320312,26.706384658813477,20.65805435180664,22.816650390625,22.522716522216797,27.031944274902344,24.080726623535156,27.11223793029785,26.70917320251465,26.217769622802734,26.413414001464844,29.310155868530273,25.13795280456543,24.483299255371094,19.948244094848633,24.92306137084961,24.443012237548828,27.100292205810547,27.503446578979492,20.359041213989258,24.34817886352539,25.932491302490234,23.17782974243164
ʃ ɹ ɛ1 p ɪ d,6,data/daland_test.txt,21.993389129638672,20.2281551361084,25.590299606323242,22.591602325439453,23.160686492919922,25.16925621032715,22.470260620117188,20.44795799255371,26.906757354736328,26.198001861572266,24.988481521606445,24.44882583618164,23.761125564575195,26.795963287353516,21.32727813720703,22.155685424804688,24.089984893798828,26.626609802246094,25.730754852294922,22.652843475341797,23.706378936767578,26.17816925048828,21.42782211303711,22.482582092285156,24.358545303344727,20.266326904296875,20.825626373291016,23.595884323120117,23.93394660949707,21.403404235839844,25.79644012451172,22.039867401123047,28.107559204101562,20.510257720947266,26.668949127197266,25.09004020690918,23.930309295654297,25.020797729492188,24.646896362304688,23.895143508911133,26.10487174987793,21.543848037719727,25.43498992919922,23.060867309570312,27.120546340942383,25.752504348754883,21.90123748779297,18.673744201660156,25.20935821533203,24.192310333251953
ʃ w ɛ1 p ɪ d,6,data/daland_test.txt,27.869163513183594,26.789012908935547,32.05021286010742,25.89179229736328,31.760513305664062,28.546646118164062,25.51319122314453,28.07305145263672,28.272581100463867,28.680782318115234,28.51422119140625,28.48937225341797,29.61663818359375,29.658130645751953,25.63072967529297,26.131607055664062,29.584489822387695,32.840179443359375,32.18284606933594,27.258562088012695,28.80156707763672,33.769004821777344,26.337947845458984,24.049901962280273,27.87319564819336,25.530014038085938,26.155376434326172,28.023517608642578,28.26007652282715,24.81694793701172,30.830467224121094,25.84600257873535,29.61200714111328,29.55556869506836,28.962596893310547,29.45700454711914,32.88455581665039,28.676254272460938,31.73046112060547,30.36642837524414,31.456775665283203,28.13921356201172,28.694190979003906,31.056888580322266,34.90190505981445,27.830629348754883,23.67611312866211,29.939403533935547,29.90595245361328,30.723251342773438
ʃ w ɑ1ː s ɪ p,6,data/daland_test.txt,31.241661071777344,32.59391403198242,27.901912689208984,28.597301483154297,33.951290130615234,28.746801376342773,26.890140533447266,30.717575073242188,30.993370056152344,33.138885498046875,30.822757720947266,31.532087326049805,34.23391342163086,29.296266555786133,30.240354537963867,27.272907257080078,35.397708892822266,40.417152404785156,37.418792724609375,30.248863220214844,33.0586051940918,36.94910430908203,29.617565155029297,26.847265243530273,29.193359375,30.197036743164062,29.07431411743164,30.344619750976562,36.218955993652344,29.57332420349121,34.40841293334961,30.10875701904297,30.351993560791016,34.77629852294922,36.14993667602539,33.19563674926758,36.31132888793945,32.884254455566406,37.185096740722656,36.81745529174805,33.6328125,28.496110916137695,32.12329864501953,33.51450729370117,35.990108489990234,35.0720100402832,28.290359497070312,35.61018753051758,34.78750228881836,34.370445251464844
s m i1ː b ɪ d,6,data/daland_test.txt,25.49791717529297,25.55768585205078,25.621694564819336,25.776268005371094,32.55211639404297,26.97402572631836,27.54186248779297,25.68716812133789,28.36909294128418,25.206939697265625,24.94768714904785,26.381664276123047,25.970001220703125,29.370817184448242,24.32482147216797,24.96980094909668,24.123390197753906,31.82311248779297,27.688425064086914,27.20964813232422,33.52326202392578,27.478784561157227,25.476091384887695,21.320850372314453,30.465381622314453,24.886425018310547,28.225126266479492,30.030900955200195,25.768611907958984,21.121803283691406,28.176246643066406,25.909404754638672,29.598217010498047,25.798233032226562,26.916767120361328,30.494783401489258,27.672616958618164,27.60871124267578,29.600494384765625,30.206226348876953,31.67729377746582,20.63530731201172,29.853271484375,29.274761199951172,32.019317626953125,28.77963638305664,24.70035743713379,22.912132263183594,25.731231689453125,26.711620330810547
s m ɑ1ː t ɪ f,6,data/daland_test.txt,24.234970092773438,24.881031036376953,22.411760330200195,23.186397552490234,25.71868133544922,24.47041130065918,22.493122100830078,22.814605712890625,25.40164566040039,26.732084274291992,24.962299346923828,24.714174270629883,26.563491821289062,22.850650787353516,21.933605194091797,25.805986404418945,27.925796508789062,27.698274612426758,27.5875186920166,25.69519805908203,26.979450225830078,23.19999122619629,21.061737060546875,23.79153823852539,26.668609619140625,22.064626693725586,23.809276580810547,24.02889633178711,23.328536987304688,21.790889739990234,25.411239624023438,23.847888946533203,27.097673416137695,22.200645446777344,25.759326934814453,26.941814422607422,27.003864288330078,28.685129165649414,27.72470474243164,26.91004180908203,27.155853271484375,22.640798568725586,25.99534797668457,24.07624053955078,23.38530731201172,24.990131378173828,28.248882293701172,21.68804168701172,22.586427688598633,26.577062606811523
s n i1ː g ɪ f,6,data/daland_test.txt,25.56087875366211,29.671789169311523,24.275917053222656,26.699249267578125,34.89671325683594,30.656253814697266,27.747268676757812,24.046836853027344,28.685827255249023,29.559986114501953,25.644392013549805,26.967708587646484,24.567609786987305,28.249778747558594,25.2509765625,25.522104263305664,26.85130500793457,30.11614990234375,26.851993560791016,25.860204696655273,27.27587890625,25.023162841796875,25.327659606933594,22.848182678222656,29.24447250366211,25.007301330566406,25.77039909362793,24.141340255737305,27.562707901000977,25.877681732177734,29.11368751525879,25.311813354492188,29.79301643371582,22.847700119018555,26.900856018066406,27.727439880371094,31.81526756286621,26.884082794189453,26.08354377746582,30.368656158447266,23.912357330322266,21.67497444152832,28.919116973876953,28.687654495239258,29.484304428100586,29.942604064941406,29.532032012939453,26.774486541748047,25.947956085205078,30.53435516357422
s n ɑ1ː s ɪ p,6,data/daland_test.txt,22.938444137573242,23.38941764831543,24.095508575439453,27.266109466552734,28.836490631103516,27.229202270507812,23.776763916015625,22.791278839111328,25.413040161132812,22.1622257232666,25.262203216552734,25.57894515991211,22.513582229614258,25.870418548583984,19.30364227294922,20.373788833618164,26.716678619384766,26.07390594482422,25.363597869873047,23.746706008911133,27.80143165588379,22.00886344909668,25.306930541992188,17.764877319335938,24.48392105102539,22.56475067138672,22.56882095336914,23.272132873535156,24.50506591796875,22.915935516357422,27.323789596557617,24.388673782348633,25.47711753845215,22.43014144897461,26.227781295776367,26.602113723754883,25.011655807495117,19.71961212158203,24.98664093017578,25.970664978027344,24.165042877197266,16.54827880859375,25.26010513305664,27.748449325561523,24.967533111572266,26.496206283569336,24.280765533447266,23.23363494873047,26.97638511657715,27.375661849975586
s w i1ː g ɪ f,6,data/daland_test.txt,29.867353439331055,29.01631736755371,28.590190887451172,28.25718116760254,34.167076110839844,29.585723876953125,27.854372024536133,29.81768226623535,31.883098602294922,30.343608856201172,28.759090423583984,27.284137725830078,28.41619873046875,35.61404037475586,30.02466583251953,27.246623992919922,31.53363609313965,34.323734283447266,30.574298858642578,28.072174072265625,30.9859676361084,30.096511840820312,26.29953956604004,26.5589599609375,31.877391815185547,31.739482879638672,31.246143341064453,27.930635452270508,32.435760498046875,25.95968246459961,27.865095138549805,27.207752227783203,34.22261047363281,28.936864852905273,30.82571792602539,29.210205078125,31.41626739501953,32.619781494140625,31.844867706298828,35.018821716308594,30.072134017944336,25.052303314208984,30.14392852783203,26.296098709106445,31.174922943115234,35.955970764160156,29.398893356323242,30.20075225830078,25.468250274658203,32.79111862182617
s w ɛ1 z ɪ g,6,data/daland_test.txt,28.745004653930664,30.06419563293457,29.81145477294922,30.043682098388672,29.97347068786621,30.421966552734375,26.09839630126953,32.863502502441406,26.62810707092285,28.022686004638672,31.282480239868164,29.20673179626465,26.1165771484375,30.186908721923828,25.571977615356445,29.828670501708984,29.3026180267334,32.41896057128906,31.355457305908203,29.033266067504883,31.687257766723633,24.39400291442871,28.041282653808594,22.765140533447266,30.01459503173828,25.72252082824707,28.421260833740234,30.15269660949707,29.689746856689453,28.99698257446289,28.02895736694336,25.931135177612305,33.296836853027344,25.40785026550293,31.663406372070312,29.547922134399414,30.583045959472656,27.278301239013672,28.365636825561523,32.422183990478516,31.79939079284668,24.577011108398438,27.20163917541504,27.325618743896484,35.83993148803711,32.85909652709961,28.281848907470703,28.58946418762207,33.596649169921875,32.39354705810547
θ w ɛ1 p ɪ d,6,data/daland_test.txt,29.458213806152344,28.842660903930664,28.40351676940918,29.154170989990234,30.8658504486084,30.8447265625,28.79030990600586,29.257122039794922,28.56975555419922,28.543670654296875,31.193849563598633,27.3902587890625,24.251144409179688,28.44597625732422,25.74989891052246,25.949810028076172,26.03076171875,31.436147689819336,29.528362274169922,29.1638240814209,27.43035125732422,31.76905632019043,23.886825561523438,23.694034576416016,27.786285400390625,28.11587142944336,24.894737243652344,26.618677139282227,32.99906921386719,23.546499252319336,27.064483642578125,29.53321075439453,32.97719192504883,29.943931579589844,30.06437110900879,27.998241424560547,30.635475158691406,25.618553161621094,31.489484786987305,25.485536575317383,28.42803192138672,25.165014266967773,29.47670555114746,30.695634841918945,33.99531555175781,31.973670959472656,23.70404815673828,28.420745849609375,28.227523803710938,29.335277557373047
θ w ɑ1ː s ɪ p,6,data/daland_test.txt,28.330739974975586,30.054710388183594,25.428136825561523,29.535449981689453,32.411590576171875,29.606056213378906,25.943904876708984,28.190574645996094,29.23128318786621,28.857465744018555,28.836166381835938,30.984006881713867,26.511674880981445,26.421743392944336,29.06832504272461,24.83367919921875,30.59103012084961,35.26929473876953,33.19037628173828,29.01712417602539,29.836170196533203,33.513099670410156,26.442584991455078,25.699724197387695,28.215673446655273,33.566001892089844,30.166807174682617,25.919639587402344,30.87900161743164,27.655603408813477,28.45083236694336,29.243850708007812,29.00436019897461,32.720340728759766,33.90424346923828,30.318458557128906,32.215110778808594,29.741310119628906,30.34335708618164,33.18540573120117,27.77692413330078,24.722652435302734,31.944293975830078,29.312585830688477,30.802154541015625,35.28129196166992,26.725221633911133,32.55021667480469,30.08682632446289,30.753616333007812
t l i1ː b ɪ d,6,data/daland_test.txt,26.102893829345703,25.691688537597656,22.732921600341797,24.609729766845703,28.299671173095703,27.72806167602539,23.265819549560547,24.060115814208984,25.950342178344727,24.916757583618164,24.46613311767578,27.742137908935547,25.53658676147461,24.94695281982422,26.0606746673584,22.492528915405273,26.16630744934082,25.12771224975586,27.458415985107422,24.690731048583984,27.082759857177734,24.070091247558594,24.187284469604492,19.619701385498047,25.844940185546875,24.358497619628906,27.267173767089844,25.445537567138672,26.08376693725586,20.531356811523438,23.513214111328125,22.603132247924805,25.913637161254883,23.652873992919922,23.71864891052246,25.168354034423828,28.09185028076172,21.121959686279297,24.78203773498535,25.452838897705078,30.143436431884766,19.124258041381836,24.800464630126953,25.22043800354004,29.642776489257812,27.293373107910156,23.409271240234375,27.30170249938965,28.06352996826172,23.479400634765625
t l ɑ1ː t ɪ f,6,data/daland_test.txt,30.60162925720215,28.79636001586914,28.090574264526367,29.841157913208008,34.012001037597656,30.637826919555664,25.50374984741211,27.918720245361328,28.465919494628906,30.945316314697266,25.2215576171875,28.814199447631836,30.618366241455078,30.507965087890625,27.92827796936035,25.5476131439209,31.019683837890625,31.117820739746094,30.48212432861328,30.15200424194336,29.08329200744629,25.42276954650879,28.98080062866211,25.700084686279297,29.196170806884766,30.13333511352539,32.158790588378906,31.471729278564453,29.526607513427734,23.842872619628906,27.95206642150879,23.79571533203125,28.257966995239258,26.352428436279297,29.668781280517578,30.324281692504883,31.67336654663086,25.73806381225586,29.41516876220703,30.547748565673828,32.26195526123047,25.459131240844727,27.30333709716797,31.358585357666016,32.433753967285156,30.515668869018555,27.79593276977539,29.12067222595215,33.81370544433594,27.30649185180664
t ɹ ɛ1 z ɪ g,6,data/daland_test.txt,26.894126892089844,28.748483657836914,22.906538009643555,25.342666625976562,30.6361141204834,26.27703285217285,25.56647491455078,26.745677947998047,29.9012508392334,26.792407989501953,24.32685089111328,29.49806785583496,24.80560874938965,25.36079978942871,25.979625701904297,25.373437881469727,24.61897850036621,29.212499618530273,25.60297966003418,26.38842010498047,25.63054656982422,23.542362213134766,26.547826766967773,24.905113220214844,25.13858413696289,25.243310928344727,26.368701934814453,25.05438995361328,26.356910705566406,21.967857360839844,23.18089485168457,23.260704040527344,25.304357528686523,22.185670852661133,32.568851470947266,28.209367752075195,27.544368743896484,23.535974502563477,25.85453224182129,24.661962509155273,25.2950439453125,23.280948638916016,25.24974822998047,23.12677001953125,28.674854278564453,24.139041900634766,23.59686851501465,24.62192726135254,25.920185089111328,27.9246826171875
t ɹ ɑ1ː s ɪ p,6,data/daland_test.txt,22.630748748779297,23.978862762451172,20.34164047241211,22.877811431884766,27.713956832885742,23.047809600830078,25.307910919189453,25.404613494873047,27.808940887451172,24.645328521728516,24.683914184570312,25.908893585205078,20.654088973999023,22.494609832763672,23.301555633544922,22.888099670410156,25.294769287109375,30.43817901611328,22.073688507080078,24.644681930541992,21.734481811523438,22.42092514038086,21.658578872680664,21.530494689941406,24.11933708190918,21.88051414489746,22.480772018432617,18.652414321899414,23.146717071533203,21.152542114257812,20.5355167388916,21.185367584228516,22.9410400390625,22.04583740234375,25.68914794921875,20.340709686279297,25.74298667907715,22.89592933654785,20.721221923828125,22.6743106842041,23.004016876220703,19.34372329711914,19.870277404785156,23.13340950012207,22.35430335998535,22.554370880126953,20.20846939086914,21.81290054321289,25.562238693237305,20.591482162475586
t w i1ː g ɪ f,6,data/daland_test.txt,30.923250198364258,31.693681716918945,27.66889762878418,27.58420181274414,34.86857604980469,30.56017303466797,28.78350067138672,28.306249618530273,31.19952392578125,30.511451721191406,27.937896728515625,28.394519805908203,31.3457088470459,34.845088958740234,31.611026763916016,28.30031967163086,30.922019958496094,36.24344253540039,31.80649757385254,29.817672729492188,30.640840530395508,30.13454818725586,26.616168975830078,27.34589385986328,31.5550537109375,32.875335693359375,34.26803207397461,25.849485397338867,33.464630126953125,25.064720153808594,28.058279037475586,30.276046752929688,34.76176071166992,29.130664825439453,32.27685546875,30.243770599365234,32.624359130859375,32.17116928100586,30.990751266479492,31.285762786865234,30.291135787963867,24.868743896484375,31.69560432434082,28.231184005737305,29.355361938476562,34.416473388671875,30.366708755493164,30.67639923095703,28.380813598632812,30.37853240966797
t w ɑ1ː s ɪ p,6,data/daland_test.txt,26.602035522460938,29.21072006225586,22.980731964111328,26.804744720458984,28.773378372192383,26.642057418823242,22.70943260192871,28.625816345214844,29.989322662353516,27.34440040588379,26.03928565979004,29.93735122680664,26.00289535522461,25.731063842773438,26.741792678833008,26.01240348815918,26.96017837524414,34.759681701660156,30.037670135498047,26.789623260498047,25.116792678833008,26.11040496826172,26.74142074584961,22.349994659423828,25.436893463134766,30.765792846679688,28.04026985168457,23.146198272705078,30.078664779663086,25.23224639892578,28.221662521362305,26.00998878479004,27.546363830566406,27.278488159179688,29.788543701171875,25.585901260375977,30.27297592163086,26.73653221130371,27.204896926879883,31.83590316772461,26.614749908447266,22.423452377319336,27.4727840423584,26.891794204711914,29.113126754760742,28.88719367980957,28.617855072021484,27.888916015625,28.168533325195312,27.352018356323242
v l ɛ1 p ɪ d,6,data/daland_test.txt,26.5017147064209,24.733509063720703,27.384777069091797,21.193273544311523,27.186861038208008,25.899503707885742,22.209945678710938,26.936752319335938,23.6988525390625,29.084762573242188,23.800029754638672,24.716018676757812,25.444049835205078,27.676979064941406,28.41179656982422,23.998931884765625,24.248939514160156,24.1485595703125,27.0191593170166,24.94723129272461,20.552383422851562,27.11406707763672,22.025562286376953,20.080291748046875,27.772899627685547,23.80434799194336,24.564212799072266,26.885238647460938,22.883840560913086,23.95022201538086,24.093955993652344,22.92298126220703,26.270784378051758,22.733692169189453,30.359134674072266,22.461807250976562,26.414546966552734,21.7311954498291,27.892662048339844,30.34078598022461,26.172809600830078,20.420494079589844,26.482892990112305,27.442718505859375,26.270631790161133,23.329410552978516,26.4831600189209,22.80593490600586,28.489240646362305,27.29926872253418
v l ɑ1ː s ɪ p,6,data/daland_test.txt,26.727758407592773,27.784912109375,23.794105529785156,29.5716552734375,31.797725677490234,25.931133270263672,25.52533721923828,28.269636154174805,26.283538818359375,29.030183792114258,28.408084869384766,27.427471160888672,23.809242248535156,28.211280822753906,23.95335578918457,20.038087844848633,29.31563949584961,26.493553161621094,26.922399520874023,28.967546463012695,26.503185272216797,26.855541229248047,26.216087341308594,22.939464569091797,28.83823585510254,24.870254516601562,26.20925521850586,26.652687072753906,25.998458862304688,25.29316520690918,27.313465118408203,28.1822509765625,25.42245864868164,26.953411102294922,30.674304962158203,27.087539672851562,30.947593688964844,21.922739028930664,28.0783634185791,34.65187454223633,34.00056457519531,22.34050941467285,25.057958602905273,31.392688751220703,27.696395874023438,26.071916580200195,25.76231575012207,25.51923179626465,31.400163650512695,25.611679077148438
v ɹ i1ː b ɪ d,6,data/daland_test.txt,30.676992416381836,29.835927963256836,30.48038673400879,27.088594436645508,33.487022399902344,30.89498519897461,27.934463500976562,30.016159057617188,27.571718215942383,29.944381713867188,29.100914001464844,28.8692626953125,30.61703109741211,29.8582820892334,30.911048889160156,27.077899932861328,28.84041976928711,28.003311157226562,33.66900634765625,29.765356063842773,30.90161895751953,26.428939819335938,27.908218383789062,25.865697860717773,30.947729110717773,28.535398483276367,31.597793579101562,28.976186752319336,31.77168846130371,24.988018035888672,27.3504638671875,25.196338653564453,28.753704071044922,28.66305160522461,31.78565216064453,30.06667137145996,31.977916717529297,26.02020263671875,32.46146774291992,32.76131057739258,31.336021423339844,24.542572021484375,30.44378089904785,30.689104080200195,31.359962463378906,27.585086822509766,27.507835388183594,28.04955291748047,31.766740798950195,27.370254516601562
v ɹ ɛ1 z ɪ g,6,data/daland_test.txt,30.01055335998535,29.27754020690918,31.31833267211914,28.116621017456055,35.15762710571289,34.19513702392578,29.450969696044922,30.98828125,26.058866500854492,33.297515869140625,32.32745361328125,32.256771087646484,30.924535751342773,30.860973358154297,31.747312545776367,29.18505096435547,27.93756103515625,32.446685791015625,33.25786590576172,30.462989807128906,32.40602111816406,29.573383331298828,30.752439498901367,28.475900650024414,29.915111541748047,30.53667449951172,30.904239654541016,30.255332946777344,32.99311065673828,29.341461181640625,28.568599700927734,26.526155471801758,31.572315216064453,28.93425750732422,38.25091552734375,36.05953598022461,32.760562896728516,26.958728790283203,33.96889114379883,32.08576202392578,32.79222106933594,29.798458099365234,30.492076873779297,35.06049346923828,36.11074447631836,27.507352828979492,31.240901947021484,29.303091049194336,33.03349304199219,32.55189514160156
v w i1ː g ɪ f,6,data/daland_test.txt,39.89051818847656,41.545623779296875,36.70573806762695,39.57301712036133,40.463653564453125,36.167755126953125,36.5813102722168,37.39301300048828,33.54574966430664,37.99760437011719,39.406856536865234,37.26750564575195,40.39118957519531,43.077667236328125,37.351802825927734,34.949371337890625,36.13057327270508,40.38758850097656,40.74272155761719,39.792572021484375,37.870948791503906,40.214996337890625,36.40499496459961,30.465505599975586,42.970176696777344,38.233245849609375,39.591148376464844,35.827335357666016,42.09537887573242,35.72317123413086,36.987152099609375,33.09027862548828,39.30201721191406,37.647544860839844,40.18777847290039,40.61227798461914,41.598114013671875,37.4271354675293,38.41456604003906,39.890037536621094,38.1812629699707,30.3749942779541,38.040462493896484,38.698387145996094,34.634910583496094,41.42396545410156,33.877071380615234,35.86048126220703,34.54311752319336,35.518531799316406
v w ɑ1ː t ɪ f,6,data/daland_test.txt,34.18480682373047,37.263031005859375,39.40736389160156,35.18678665161133,41.410831451416016,32.815208435058594,33.14576721191406,37.802940368652344,33.710330963134766,38.28179931640625,35.09245300292969,36.180049896240234,37.229312896728516,39.76570129394531,34.01344299316406,36.01192092895508,38.41434097290039,40.13780975341797,41.207218170166016,33.96342849731445,37.43585968017578,33.01336669921875,33.05331039428711,30.302936553955078,37.59961700439453,36.61998748779297,36.04384231567383,31.655271530151367,38.718013763427734,33.63135528564453,34.36393737792969,28.24617576599121,35.286781311035156,34.131710052490234,37.501190185546875,39.65882110595703,39.36677932739258,34.626197814941406,37.104408264160156,39.727317810058594,36.9669075012207,29.91263198852539,34.45550537109375,39.26665115356445,33.613731384277344,34.100921630859375,33.69744110107422,32.70669174194336,34.922279357910156,33.19118118286133
z ɹ ɛ1 p ɪ d,6,data/daland_test.txt,23.892181396484375,26.233251571655273,26.194223403930664,21.42839813232422,30.294281005859375,27.744529724121094,23.90108871459961,26.047054290771484,22.188955307006836,28.895835876464844,27.419477462768555,31.061729431152344,27.260040283203125,28.55538558959961,28.014984130859375,27.137893676757812,26.191476821899414,29.23564910888672,27.206619262695312,28.148195266723633,26.265167236328125,27.116302490234375,23.933639526367188,27.01039695739746,27.55313491821289,26.57111358642578,24.225492477416992,26.752086639404297,28.474895477294922,23.440261840820312,29.611331939697266,25.262340545654297,29.19159698486328,26.50181770324707,29.50109100341797,28.019638061523438,29.036380767822266,26.560333251953125,29.663175582885742,26.222537994384766,31.13232421875,22.04149627685547,28.767032623291016,26.943029403686523,29.709190368652344,23.16209602355957,21.164894104003906,23.786365509033203,29.77846336364746,25.46637725830078
